designer,page_url,year,temporada,city,tipo,url
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f6eb/bc8f/5030/3f2f/50f6/5b8c/d180/ea5e/68ff/cb31/cb31.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/7138/1943/817a/dbc2/8451/c13a/468c/c306/c75e/16ee/16ee.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/fbc9/2b03/1f5a/9a0b/6a96/af5f/30f5/9732/124e/6d84/6d84.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/18fe/5048/f6a7/b9d2/0c5a/953a/fa26/55e0/74fb/fbb5/fbb5.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/74b7/e9aa/1fbd/f35b/ef7b/d476/d08c/9cbd/6191/41e8/41e8.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/5ab4/edfd/20b0/40b5/74e5/2af7/03d4/9ca9/ce99/e7e0/e7e0.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/75f2/e39a/d17c/0428/fe98/05a1/5b0c/3176/17a3/e929/e929.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a872/e6e5/81f1/101b/07c8/bea8/eccc/45df/7631/b79e/b79e.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/df7b/393a/9daa/4685/4781/b16f/dd06/b741/a6bf/bef4/bef4.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/c4b1/3c50/267a/86d0/9a1c/671c/adde/891b/af00/d619/d619.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8b1b/c9fd/d6bb/2263/a346/004e/997b/2049/97d1/995e/995e.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/c595/c051/1eef/e47c/4048/cedc/5b37/e6d9/aa61/cc12/cc12.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a06a/4266/818d/04e3/f5a5/d2d8/cd79/e569/6f20/4042/4042.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/9b6a/aab2/b360/0f1e/9b7f/aefd/41bd/d0f0/f7bf/7b1b/7b1b.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/d724/4daf/9571/de93/2e0d/ec53/c633/b641/8bac/82fc/82fc.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/47de/9709/d030/f0ca/8db2/bb05/8a1c/24f4/1716/32e4/32e4.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1bb9/4c4f/b56b/03bc/21b9/2659/6b79/da9f/4774/acf0/acf0.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2cac/2392/babc/5b5a/2182/855d/b6ab/7c6b/3454/3194/3194.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/edd1/7124/c1f3/4484/3748/27a3/8594/e608/213b/eca4/eca4.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/33d6/642c/ea14/3897/70ec/fe91/842d/3c31/2970/1aa2/1aa2.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1bd1/465c/c083/bb1d/f7c2/6649/4758/ff6c/3b2c/5d13/5d13.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1ae9/d523/027e/473d/9887/2127/a525/9b51/3d15/e4db/e4db.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b4c0/78fc/e654/135b/d71d/6a6e/cb68/c6fc/d549/deab/deab.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/27a5/b11a/e657/c38e/dbac/44a9/c4a7/dd53/ddb0/8b94/8b94.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/abf0/ef96/cb54/3fd3/1256/8956/f74a/cde6/a292/5b41/5b41.jpg"
Florentina Leitner,"https://es.fashionnetwork.com/galeries/photos/Florentina-Leitner,54083.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/9407/f25a/95ed/e7da/b27e/1065/3061/291f/c00e/4696/4696.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/965a/7b15/289c/7883/f28a/591a/7454/287c/243c/7841/7841.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8412/7a40/c7e7/95a1/0b5c/5536/e22a/1a63/200c/9803/9803.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2a3a/ede2/c8cb/a88d/7597/3475/27e0/ba44/7f97/c026/c026.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2f6b/7388/5aac/d4ec/99a7/0ee5/4a27/3a57/4947/e68f/e68f.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/7c12/b1eb/2bfe/a303/2f6b/6e82/a4b9/e8a0/b009/a381/a381.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4d25/3aed/5e94/2454/26f6/4506/0db7/09a7/1787/1c45/1c45.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8129/0480/07ff/a1a2/4ec4/594f/2183/6d82/764d/7b7c/7b7c.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/02f8/dd2f/c569/d14b/7fcb/58b1/de0e/2929/0587/8d27/8d27.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/aac9/27a9/c3aa/b6af/d1c8/6910/42dc/c9f5/6042/c978/c978.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/3144/93d4/21d6/3ee5/3175/a94b/e7c8/1a62/2340/6730/6730.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/54fa/76f9/7d65/788d/7274/90b7/e23e/1c1a/67dc/0524/0524.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4f5c/9dd1/7168/9dc5/abb0/d903/dc63/8cd4/987e/7531/7531.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/e531/62c7/aeb1/d327/e83d/f56f/261a/e0f0/4b51/b2f1/b2f1.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/e27a/805c/5dd9/5bf6/a05e/1d76/5c46/e168/5444/7922/7922.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/c511/69f9/640a/b22f/352c/7471/a154/4b77/3f02/5d17/5d17.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/e2e3/3d2d/85db/bdb9/f17d/8de0/bab6/e8b7/6fa7/5bde/5bde.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/0cd5/602a/b1d1/f723/c275/decf/58c6/c5d0/144a/584d/584d.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/0b31/25f5/288c/ead1/b8e8/c4b2/2249/8a82/e5f6/8b5a/8b5a.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8f82/f387/f2f6/3d2c/2b6d/a08e/a191/82bc/0869/fe02/fe02.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/9560/3314/5c56/aa8a/4a96/5293/a01d/c866/d318/7e60/7e60.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/191e/0d22/591a/9fa5/92fa/b444/f8e0/f924/c6bd/00d0/00d0.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f5cf/334f/14a0/8b9e/a863/1dac/46ec/d6bd/825c/18dd/18dd.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/25c4/731c/9160/7976/03ac/0dfa/583b/e239/d05a/5085/5085.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b78b/f629/8da0/0946/f99d/a480/c39e/6e31/e274/58e2/58e2.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/84bf/ccbb/8cfc/29fd/b55d/7f82/e3d2/93e1/5a87/5e86/5e86.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/6e7c/8a4b/f87a/a18c/1be8/3ccb/af5f/b544/61c7/5377/5377.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f30e/5568/c2ef/75e9/9649/c0d7/eb96/f013/633d/e171/e171.jpg"
Christophe Guillarme,"https://es.fashionnetwork.com/galeries/photos/Christophe-Guillarme,54082.html",2024,Otoño - invierno,parís,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2290/8fca/2110/f310/02ee/d041/8b9e/63a5/c87e/98a0/98a0.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/70a1/d73c/4d36/0f8c/12dd/b48d/ac8d/32eb/ddaa/75c3/75c3.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/6e4a/8bef/ef53/bf02/3189/1fd5/a06e/6947/f1f8/1479/1479.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b40c/1f97/1e36/ac6e/b6d5/2512/9ad7/24cd/b96d/212e/212e.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/25eb/cc9e/3a4d/57b0/0b23/ad4b/96c2/6de4/bd48/909a/909a.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4ab3/698c/b081/87e0/5e54/c00b/28d6/efa9/fb85/cfc6/cfc6.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/661e/384a/8b2b/97aa/8a7f/1581/14a4/35e0/35f7/c9d5/c9d5.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/c05f/123e/0d95/ef2d/9763/eebd/78ae/c7f9/2351/c8d5/c8d5.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/ca3a/2919/e59c/9f38/d1dc/617a/3e17/f7a0/7cf8/48ad/48ad.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/c951/37b3/6317/9826/30c4/b806/7c87/8d6f/4cc3/c81f/c81f.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/0f44/5f65/004c/94a8/eb37/cd10/89e4/4a53/ad4d/c37f/c37f.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/7c3f/6aef/5981/9c6e/66de/35bc/87d6/cabb/67b9/6b97/6b97.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/939f/dee7/3d56/688f/65e9/db4e/7532/93e9/c4cb/6429/6429.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/c49d/15bf/f8ee/d41f/76d6/3909/7d2c/d520/7dfb/e4bd/e4bd.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/bebe/926f/f371/9800/56da/88b6/8060/4c60/3c52/8ecb/8ecb.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/dc84/412a/cdaf/c0dc/942d/0029/25cd/2116/f274/4c25/4c25.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/fe1a/24ca/c2b4/cbfa/717e/1241/6580/e1c3/59ed/5e1a/5e1a.jpg"
Dries Van Noten,"https://es.fashionnetwork.com/galeries/photos/Dries-Van-Noten,54081.html",2024,Otoño - invierno,parís,womenswear atmosphere,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/088f/aef2/8ac1/869f/4cfe/c90a/c939/eb6e/4edc/e53a/e53a.jpg"
